Close,Volume,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.749179818200745
Close,Volume,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7490658557690993
Close,Volume,roi_5,roi_10,vol_change_2,vol_change_3,candle_size  -- 0.7488338767639424
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7487466830123235
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_3,candle_size,impulse,hour_0  -- 0.74870743608736
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,impulse,hour_0  -- 0.7486128274099748
Close,Volume,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7483905006176701
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7483292185720135
Close,Volume,roi_5,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.748313394038695
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,hour_0  -- 0.748308592999711
Close,Volume,roi_10,roi_20,vol_change_3,candle_size,impulse,hour_0  -- 0.7482476678143923
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7482129319994202
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,impulse  -- 0.7480595387119032
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_3,candle_size  -- 0.7480457176543397
Close,Volume,roi_10,roi_20,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7479651097876915
Close,Volume,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.747735931430704
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,impulse,hour_0  -- 0.7476991495781125
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3  -- 0.7476426373314178
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,hour_0  -- 0.747607156499216
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,candle_size,impulse,hour_0  -- 0.7472804920443239
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7471962279735468
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_3,candle_size  -- 0.7471474815071448
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7470792831123657
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse  -- 0.7469296755453844
Close,Volume,roi_5,roi_10,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7464626315611816
Close,Volume,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7464551267758335
Close,Volume,roi_5,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7463915989424231
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7463774947525862
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.746311890472984
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7462080410601917
Close,Volume,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7461082627102743
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7458940806863499
Close,Volume,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7457897759639838
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7457126182018258
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,hour_0  -- 0.7456870897860007
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,hour_0  -- 0.7456305492870863
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,candle_size  -- 0.7456253853110059
Close,Volume,roi_5,roi_10,vol_change_2,vol_change_3,candle_size,impulse  -- 0.745129797240491
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,impulse,hour_0  -- 0.7450524406859556
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse,hour_0  -- 0.7450090083217582
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse  -- 0.7450034267371561
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7447531462532597
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.7444678503218042
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3  -- 0.7443008980121452
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse  -- 0.744297881242616
Close,Volume,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7440441863148413
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.743932358826958
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2  -- 0.7438986871255576
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7438200436450901
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.7438105847555183
Close,Volume,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7437776554962335
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,hour_0  -- 0.7434559260072746
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size  -- 0.7434384971316458
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7434372404340489
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7433187164977821
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,candle_size,hour_0  -- 0.743279642747243
Close,Volume,roi_5,roi_10,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7431902287587
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,candle_size  -- 0.743077349117403
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,impulse  -- 0.7430353234841608
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.7429770156265163
Close,Volume,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7424686212222227
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse,hour_0  -- 0.7423216167291575
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7420713113886054
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,candle_size,impulse  -- 0.7418812489708967
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3  -- 0.7417810942707538
Close,Volume,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7417036617444843
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7414734567294807
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size  -- 0.7412181599475361
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3  -- 0.7411558171123483
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7411390339733244
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7409256002379107
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_3,candle_size  -- 0.7408606767019922
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,impulse  -- 0.7408445416539148
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7407568968097539
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7406352630033385
Close,Volume,roi_5,roi_20,vol_change_2,vol_change_3,candle_size  -- 0.7405898123295729
Close,Volume,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7405556625265497
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.740472717921739
Close,Volume,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.740375874478591
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7402369921808303
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,impulse,hour_0  -- 0.7401358124591555
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,candle_size,impulse,hour_0  -- 0.739976081498404
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,hour_0  -- 0.7398562845706743
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,candle_size  -- 0.7398033891643274
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7397912842072439
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,candle_size  -- 0.7397799319115701
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7393819069259661
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7393202055073729
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7388546167521212
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7384761179623313
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.7384575005234135
Close,Volume,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7384548619486372
Close,Volume,roi_5,roi_20,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7382448717394507
Close,Volume,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7380976405785954
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7379588976852303
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.737912478018789
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,impulse,hour_0  -- 0.7378794163614412
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,hour_0  -- 0.7376644559821371
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7376641048761551
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7375572107133578
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.7374908520389305
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,candle_size,hour_0  -- 0.7374695306800279
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,candle_size,hour_0  -- 0.7374642567741687
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7374030652577087
Close,Volume,roi_5,roi_10,roi_20,vol_change_3,candle_size  -- 0.7372693830170722
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,impulse  -- 0.7372481078451502
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size  -- 0.7372404406780368
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7371513134634522
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,hour_0  -- 0.7370402343849302
Close,Volume,roi_5,roi_20,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7369157562963973
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,candle_size,impulse  -- 0.7360903161980182
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,candle_size,impulse  -- 0.7360835239599876
Close,Volume,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7357885583014337
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7356171494097081
Close,Volume,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7355602086278279
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3  -- 0.7354013898995969
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7351990328536832
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7351050830297602
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,impulse  -- 0.7350964958914695
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size  -- 0.7350641751746212
Close,Volume,roi_5,roi_20,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7349970429411573
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7349495901131903
Close,Volume,roi_5,roi_10,roi_20,vol_change_3,candle_size,hour_0  -- 0.7348782191136161
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7347757104207672
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.734771047559127
Close,Volume,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7344831923681275
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.734460926752879
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,impulse  -- 0.7344327528079045
Close,Volume,roi_10,roi_20,vol_change_2,vol_change_3,candle_size  -- 0.7344194275028428
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,impulse,hour_0  -- 0.7343893983490154
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,candle_size,impulse,hour_0  -- 0.7342011514890552
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,candle_size,impulse,hour_0  -- 0.7341930913034743
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size  -- 0.7340608165818421
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7335939541264935
Close,Volume,roi_5,roi_10,roi_20,vol_change_3,candle_size,impulse  -- 0.7335439726555295
Close,Volume,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7332519042911185
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.732709765370066
Close,Volume,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7325866910355536
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7324560043945557
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,impulse,hour_0  -- 0.732172790037211
Close,Volume,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7320835589910015
Close,Volume,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7319438611265122
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7319322807381151
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,hour_0  -- 0.7317565834528095
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.7317254604910151
Close,Volume,roi_5,roi_10,roi_20,vol_change_3,candle_size,impulse,hour_0  -- 0.731592311973983
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size  -- 0.7315707290253548
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7315218999020219
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7314038945219303
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,hour_0  -- 0.7313543505515608
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7311454872087575
Close,Volume,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse  -- 0.730745997270281
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse  -- 0.7303947881876759
Close,Volume,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7300537864776832
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7299066898655486
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7294746666397868
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7292496954174742
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,hour_0  -- 0.7292096318254178
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7290839778159512
Close,Volume,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7288380699480195
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse  -- 0.7287899891953867
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.7287303812807571
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse,hour_0  -- 0.7285200050116318
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3  -- 0.7282564461201728
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse  -- 0.7278924693486923
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7276523469677523
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7276266791512528
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size  -- 0.7267804277394684
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.726423786154676
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7263359737330893
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse,hour_0  -- 0.7259636359799212
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7259195460666182
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7253689280276157
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7251052470319338
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size  -- 0.724681246822807
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7245110678784683
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7244674207697468
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7242772917166188
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7240644498884755
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7232195908416972
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7231553899161559
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.7226972875075819
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7223496370997441
Close,Volume,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7221940431650647
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7220308152823794
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7217452130939717
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7217131001748335
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.7213089854101117
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size  -- 0.7212347865660508
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse  -- 0.7210423404113631
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7197761180328952
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.71943820893777
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size  -- 0.7191727247045047
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7191364871080403
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7189938292723558
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7189170592377414
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7187833094234282
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size  -- 0.7185230428845655
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7184897725657702
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7181254449079867
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7176551586274532
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.7168700490936676
Close,Volume,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7166413984718014
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7162925720094847
Close,Volume,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7162652084453841
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7162379379208781
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7162153484636178
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.715830271847788
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.715579376144483
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7149186568208505
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7139685827587382
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.7136955180213053
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.713503122530064
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.7131142147289395
Close,Volume,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7130550780509964
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7126743781554536
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7108572346666753
Close,Volume,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.710835553323935
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7095546923839122
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7077123902244976
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7063721530336141
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.7041457773296576
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7028509950645035
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.7011418197861636
Close,Volume,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7010331234187173
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.6989424798311963
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.6976640119112374
Close,Volume,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.6958666086639879
Volume,roi_20,vol_change_3  -- 0.041516440035189346
Volume,roi_20,vol_change_1,vol_change_3  -- 0.041336155691397584
Volume,roi_20,vol_change_2,vol_change_3  -- 0.040985598838265455
Volume,roi_20,vol_change_2  -- 0.04092458681182941
Volume,roi_10,roi_20,vol_change_3  -- 0.04080850413936621
Volume,roi_20,candle_body_size,vol_change_3  -- 0.04070644892293044
Volume,roi_10,roi_20,vol_change_1,vol_change_3  -- 0.040654501130726925
Volume,roi_20  -- 0.040650298543779356
Volume,roi_20,vol_change_1,vol_change_2,vol_change_3  -- 0.04058140874041397
Volume,roi_5,roi_20,vol_change_3  -- 0.04055068640589931
Volume,roi_20,candle_body_size,vol_change_1,vol_change_3  -- 0.04054208419495103
Volume,roi_20,vol_change_1  -- 0.040449281473597325
Volume,roi_5,roi_20,vol_change_1,vol_change_3  -- 0.0403978774979887
Volume,roi_20,vol_change_1,vol_change_2  -- 0.04038098664375032
Volume,roi_10,roi_20,vol_change_2,vol_change_3  -- 0.04032993062706065
Volume,roi_10,roi_20,vol_change_2  -- 0.04023485475918971
Volume,roi_20,candle_body_size,vol_change_2,vol_change_3  -- 0.040214220918479135
Volume,roi_10,roi_20,candle_body_size,vol_change_3  -- 0.04017142954855626
Volume,roi_20,candle_body_size,vol_change_2  -- 0.04011741402146729
Volume,roi_5,roi_20,vol_change_2,vol_change_3  -- 0.04007146008623672
